ID,name,actual_price,category,Date,Sales,Category_Section,Units_Sold,Total_Price
13318,Dress,1499.0,Clothing,2021-06-27,1396.132541,Apparel Section,8,11992
13319,Mirror,1499.0,Home Goods,2021-06-28,1624.249024,Housewares,18,26982
13320,T-shirt,1499.0,Clothing,2021-06-29,1397.699341,Apparel Section,6,8994
13321,Desk Lamp,1899.0,Home Goods,2021-06-30,1170.622998,Housewares,19,36081
13322,Desk Lamp,1899.0,Home Goods,2021-07-01,840.9824844,Housewares,4,7596
13323,Science Textbook,1899.0,Books,2021-07-02,389.7835992,Reading Corner,13,24687
13324,Camera,1798.0,Electronics,2021-07-03,136.5539806,Tech Zone,1,1798
13325,Smartphone,1499.0,Electronics,2021-07-04,1312.294998,Tech Zone,9,13491
13326,Jeans,1899.0,Clothing,2021-07-05,1230.782333,Apparel Section,1,1899
13327,Sweater,1899.0,Clothing,2021-07-06,1119.962381,Apparel Section,12,22788
13328,Camera,1899.0,Electronics,2021-07-07,1040.286371,Tech Zone,8,15192
13329,Desk Lamp,999.0,Home Goods,2021-07-08,1219.066802,Housewares,19,18981
13330,Sweater,1499.0,Clothing,2021-07-09,1150.939176,Apparel Section,3,4497
13331,History Book,1499.0,Books,2021-07-10,846.824037,Reading Corner,13,19487
13332,Computer,1499.0,Electronics,2021-07-11,1486.589033,Tech Zone,2,2998
13333,Jeans,1899.0,Clothing,2021-07-12,302.692568,Apparel Section,17,32283
13334,Desk Lamp,1499.0,Home Goods,2021-07-13,261.9882461,Housewares,7,10493
13335,Blanket,1499.0,Home Goods,2021-07-14,1079.368105,Housewares,2,2998
13336,Jeans,1499.0,Clothing,2021-07-15,359.043748,Apparel Section,6,8994
13337,Desk Lamp,1499.0,Home Goods,2021-07-16,861.5703689,Housewares,3,4497
13338,Headphones,1899.0,Electronics,2021-07-17,565.6393246,Tech Zone,17,32283
13339,Smartphone,1499.0,Electronics,2021-07-18,1474.515167,Tech Zone,12,17988
13340,Smartphone,1499.0,Electronics,2021-07-19,120.6128218,Tech Zone,17,25483
13341,Science Textbook,1499.0,Books,2021-07-20,1118.366757,Reading Corner,7,10493
13342,Computer,1499.0,Electronics,2021-07-21,1427.975781,Tech Zone,10,14990
13343,T-shirt,1499.0,Clothing,2021-07-22,360.0597522,Apparel Section,6,8994
13344,Novel,1899.0,Books,2021-07-23,568.0206893,Reading Corner,18,34182
13345,Blanket,1499.0,Home Goods,2021-07-24,1813.902817,Housewares,8,11992
13346,Jeans,1499.0,Clothing,2021-07-25,906.5773175,Apparel Section,1,1499
13347,Smartphone,1499.0,Electronics,2021-07-26,816.7198232,Tech Zone,1,1499
13348,Headphones,1499.0,Electronics,2021-07-27,374.6192378,Tech Zone,1,1499
13349,Headphones,699.0,Electronics,2021-07-28,858.8165373,Tech Zone,5,3495
13350,Novel,1499.0,Books,2021-07-29,940.8190837,Reading Corner,16,23984
13351,Headphones,1499.0,Electronics,2021-07-30,337.7184738,Tech Zone,14,20986
13352,Sweater,1899.0,Clothing,2021-07-31,132.3805367,Apparel Section,7,13293
13353,Jeans,1499.0,Clothing,2021-08-01,953.9390586,Apparel Section,4,5996
13354,Blanket,699.0,Home Goods,2021-08-02,443.6169291,Housewares,1,699
13355,Jeans,1499.0,Clothing,2021-08-03,404.196566,Apparel Section,15,22485
13356,Science Textbook,1899.0,Books,2021-08-04,1464.513208,Reading Corner,12,22788
13357,Sweater,1899.0,Clothing,2021-08-05,1570.619605,Apparel Section,19,36081
13358,Computer,1899.0,Electronics,2021-08-06,893.4425184,Tech Zone,2,3798
13359,Cookbook,1499.0,Books,2021-08-07,1419.664811,Reading Corner,10,14990
13360,Novel,1899.0,Books,2021-08-08,1168.352482,Reading Corner,3,5697
13361,Jeans,1499.0,Clothing,2021-08-09,436.0379616,Apparel Section,11,16489
13362,Computer,1899.0,Electronics,2021-08-10,607.1469836,Tech Zone,11,20889
13363,Camera,1899.0,Electronics,2021-08-11,1203.545838,Tech Zone,11,20889
13364,Headphones,1899.0,Electronics,2021-08-12,745.7282692,Tech Zone,2,3798
13365,Headphones,1899.0,Electronics,2021-08-13,1578.669573,Tech Zone,15,28485
13366,Science Textbook,1899.0,Books,2021-08-14,678.7715149,Reading Corner,10,18990
13367,History Book,1899.0,Books,2021-08-15,702.8894823,Reading Corner,5,9495
13368,Camera,1899.0,Electronics,2021-08-16,1168.520423,Tech Zone,2,3798
13369,T-shirt,1899.0,Clothing,2021-08-17,648.665796,Apparel Section,9,17091
13370,Sweater,1899.0,Clothing,2021-08-18,1027.916347,Apparel Section,8,15192
13371,History Book,1899.0,Books,2021-08-19,632.2379148,Reading Corner,11,20889
13372,Novel,1899.0,Books,2021-08-20,319.6546857,Reading Corner,6,11394
13373,Camera,1499.0,Electronics,2021-08-21,1692.817071,Tech Zone,12,17988
13374,Cushion,699.0,Home Goods,2021-08-22,617.8111203,Housewares,15,10485
13375,Sweater,1899.0,Clothing,2021-08-23,1363.994858,Apparel Section,4,7596
13376,Cookbook,699.0,Books,2021-08-24,1052.489203,Reading Corner,9,6291
13377,Sweater,1899.0,Clothing,2021-08-25,589.988736,Apparel Section,9,17091
13378,Blanket,1899.0,Home Goods,2021-08-26,1706.173648,Housewares,9,17091
13379,Desk Lamp,1899.0,Home Goods,2021-08-27,1086.940652,Housewares,4,7596
13380,Cookbook,1899.0,Books,2021-08-28,945.809559,Reading Corner,19,36081
13381,Sweater,1899.0,Clothing,2021-08-29,179.3130825,Apparel Section,11,20889
13382,Headphones,1899.0,Electronics,2021-08-30,375.3601587,Tech Zone,10,18990
13383,Headphones,699.0,Electronics,2021-08-31,1227.939466,Tech Zone,11,7689
13384,Computer,1499.0,Electronics,2021-09-01,329.5075814,Tech Zone,16,23984
13385,Dress,1899.0,Clothing,2021-09-02,559.5913458,Apparel Section,10,18990
13386,Cookbook,1899.0,Books,2021-09-03,1660.05587,Reading Corner,12,22788
13387,Science Textbook,1499.0,Books,2021-09-04,307.4080628,Reading Corner,5,7495
13388,Novel,1899.0,Books,2021-09-05,1016.157528,Reading Corner,16,30384
13389,Cushion,1899.0,Home Goods,2021-09-06,1031.446912,Housewares,13,24687
13390,Cookbook,1499.0,Books,2021-09-07,115.145157,Reading Corner,7,10493
13391,Cookbook,1899.0,Books,2021-09-08,746.2287443,Reading Corner,11,20889
13392,T-shirt,1499.0,Clothing,2021-09-09,1177.314108,Apparel Section,14,20986
13393,Mirror,1499.0,Home Goods,2021-09-10,1764.018791,Housewares,15,22485
13394,Smartphone,1899.0,Electronics,2021-09-11,1440.568936,Tech Zone,14,26586
13395,Sweater,1499.0,Clothing,2021-09-12,1444.243909,Apparel Section,13,19487
13396,Headphones,899.0,Electronics,2021-09-13,962.8586014,Tech Zone,17,15283
13397,Jeans,1899.0,Clothing,2021-09-14,399.4786862,Apparel Section,1,1899
13398,Dress,1798.0,Clothing,2021-09-15,1472.811086,Apparel Section,15,26970
13399,Cushion,1899.0,Home Goods,2021-09-16,836.9174066,Housewares,7,13293
13400,Jeans,1899.0,Clothing,2021-09-17,500.1067605,Apparel Section,7,13293
13401,Science Textbook,1899.0,Books,2021-09-18,138.2287517,Reading Corner,8,15192
13402,T-shirt,1899.0,Clothing,2021-09-19,1252.896927,Apparel Section,5,9495
13403,Blanket,1499.0,Home Goods,2021-09-20,1353.379435,Housewares,16,23984
13404,Mirror,1899.0,Home Goods,2021-09-21,641.5576516,Housewares,2,3798
13405,Mirror,1899.0,Home Goods,2021-09-22,607.1242014,Housewares,11,20889
13406,Smartphone,1899.0,Electronics,2021-09-23,1159.688235,Tech Zone,15,28485
13407,Blanket,1499.0,Home Goods,2021-09-24,467.3776619,Housewares,7,10493
13408,Desk Lamp,1899.0,Home Goods,2021-09-25,1161.59691,Housewares,4,7596
13409,Camera,1499.0,Electronics,2021-09-26,1448.797606,Tech Zone,8,11992
13410,Computer,1499.0,Electronics,2021-09-27,1508.63476,Tech Zone,8,11992
13411,Jeans,1899.0,Clothing,2021-09-28,442.6826871,Apparel Section,14,26586
13412,Science Textbook,1899.0,Books,2021-09-29,1753.545158,Reading Corner,3,5697
13413,Camera,1499.0,Electronics,2021-09-30,1676.131655,Tech Zone,7,10493
13414,Headphones,699.0,Electronics,2021-10-01,234.1641295,Tech Zone,1,699
13415,Desk Lamp,1899.0,Home Goods,2021-10-02,1783.434479,Housewares,14,26586
13416,Camera,1899.0,Electronics,2021-10-03,1430.804652,Tech Zone,11,20889
13417,Science Textbook,1499.0,Books,2021-10-04,162.3185539,Reading Corner,16,23984
13418,Headphones,1899.0,Electronics,2021-10-05,656.9127238,Tech Zone,12,22788
13419,Mirror,1499.0,Home Goods,2021-10-06,1171.468955,Housewares,5,7495
13420,History Book,1899.0,Books,2021-10-07,1419.041265,Reading Corner,7,13293
13421,Computer,1499.0,Electronics,2021-10-08,1764.200821,Tech Zone,4,5996
13422,Camera,1899.0,Electronics,2021-10-09,261.8607855,Tech Zone,7,13293
13423,Jeans,1899.0,Clothing,2021-10-10,1056.786703,Apparel Section,3,5697
13424,Novel,1899.0,Books,2021-10-11,901.0500875,Reading Corner,12,22788
13425,Headphones,1899.0,Electronics,2021-10-12,1726.256069,Tech Zone,1,1899
13426,Desk Lamp,1499.0,Home Goods,2021-10-13,900.6495254,Housewares,19,28481
13427,Cookbook,1499.0,Books,2021-10-14,1566.069558,Reading Corner,8,11992
13428,Novel,1798.0,Books,2021-10-15,646.5367274,Reading Corner,11,19778
13429,T-shirt,1899.0,Clothing,2021-10-16,642.3908329,Apparel Section,4,7596
13430,Cushion,1499.0,Home Goods,2021-10-17,748.2159027,Housewares,1,1499
13431,Smartphone,1499.0,Electronics,2021-10-18,377.2443677,Tech Zone,1,1499
13432,Computer,1499.0,Electronics,2021-10-19,1724.649067,Tech Zone,10,14990
13433,History Book,1499.0,Books,2021-10-20,1642.647914,Reading Corner,15,22485
13434,Cookbook,1899.0,Books,2021-10-21,1476.191521,Reading Corner,3,5697
13435,Camera,1899.0,Electronics,2021-10-22,874.5125401,Tech Zone,17,32283
13436,Sweater,1899.0,Clothing,2021-10-23,1391.123008,Apparel Section,2,3798
13437,Mirror,1499.0,Home Goods,2021-10-24,613.964248,Housewares,4,5996
13438,Computer,1899.0,Electronics,2021-10-25,465.8034363,Tech Zone,17,32283
13439,Cushion,1499.0,Home Goods,2021-10-26,1337.406938,Housewares,8,11992
13440,Camera,1499.0,Electronics,2021-10-27,1024.528361,Tech Zone,1,1499
13441,Cushion,1499.0,Home Goods,2021-10-28,927.2955656,Housewares,13,19487
13442,Mirror,1499.0,Home Goods,2021-10-29,1576.821967,Housewares,15,22485
13443,Sweater,1499.0,Clothing,2021-10-30,581.834025,Apparel Section,9,13491
13444,Camera,1499.0,Electronics,2021-10-31,95.17125677,Tech Zone,1,1499
13445,Science Textbook,1499.0,Books,2021-11-01,758.0784415,Reading Corner,15,22485
13446,Sweater,1499.0,Clothing,2021-11-02,1833.839499,Apparel Section,1,1499
13447,Headphones,1499.0,Electronics,2021-11-03,206.0460499,Tech Zone,15,22485
13448,Jeans,1899.0,Clothing,2021-11-04,936.1116696,Apparel Section,4,7596
13449,Computer,1899.0,Electronics,2021-11-05,1207.248186,Tech Zone,3,5697
13450,Desk Lamp,1899.0,Home Goods,2021-11-06,424.8980788,Housewares,9,17091
13451,Blanket,1499.0,Home Goods,2021-11-07,1516.516641,Housewares,5,7495
13452,Headphones,1499.0,Electronics,2021-11-08,433.2424911,Tech Zone,2,2998
13453,Smartphone,1499.0,Electronics,2021-11-09,998.0992626,Tech Zone,13,19487
13454,Mirror,1899.0,Home Goods,2021-11-10,383.700909,Housewares,16,30384
13455,History Book,1899.0,Books,2021-11-11,1610.184148,Reading Corner,18,34182
13456,History Book,1899.0,Books,2021-11-12,124.5042873,Reading Corner,1,1899
13457,Camera,1899.0,Electronics,2021-11-13,699.0285522,Tech Zone,19,36081
13458,Camera,1499.0,Electronics,2021-11-14,720.2038814,Tech Zone,4,5996
13459,Cookbook,999.0,Books,2021-11-15,292.2375057,Reading Corner,7,6993
13460,Headphones,1499.0,Electronics,2021-11-16,411.4845257,Tech Zone,18,26982
13461,Sweater,1499.0,Clothing,2021-11-17,1674.053905,Apparel Section,13,19487
13462,T-shirt,1499.0,Clothing,2021-11-18,1483.653026,Apparel Section,2,2998
13463,Dress,1499.0,Clothing,2021-11-19,1686.282511,Apparel Section,18,26982
13464,Desk Lamp,1499.0,Home Goods,2021-11-20,1465.609392,Housewares,16,23984
13465,Sweater,1899.0,Clothing,2021-11-21,400.3170034,Apparel Section,17,32283
13466,Desk Lamp,1499.0,Home Goods,2021-11-22,614.0082424,Housewares,5,7495
13467,Sweater,1499.0,Clothing,2021-11-23,700.7812634,Apparel Section,4,5996
13468,Sweater,1899.0,Clothing,2021-11-24,1046.978415,Apparel Section,14,26586
13469,Cushion,1899.0,Home Goods,2021-11-25,676.5486183,Housewares,13,24687
13470,Smartphone,899.0,Electronics,2021-11-26,893.7073147,Tech Zone,11,9889
13471,Mirror,1899.0,Home Goods,2021-11-27,379.0899811,Housewares,15,28485
13472,Computer,1499.0,Electronics,2021-11-28,870.1988162,Tech Zone,18,26982
13473,Cushion,1899.0,Home Goods,2021-11-29,1547.572129,Housewares,19,36081
13474,History Book,1899.0,Books,2021-11-30,495.4493527,Reading Corner,12,22788
13475,Smartphone,1899.0,Electronics,2021-12-01,1153.520655,Tech Zone,12,22788
13476,Smartphone,1499.0,Electronics,2021-12-02,538.4049447,Tech Zone,5,7495
13477,Desk Lamp,1499.0,Home Goods,2021-12-03,898.0978289,Housewares,3,4497
13478,Headphones,1499.0,Electronics,2021-12-04,1410.668572,Tech Zone,11,16489
13479,Cookbook,1499.0,Books,2021-12-05,1429.385616,Reading Corner,4,5996
13480,Desk Lamp,1899.0,Home Goods,2021-12-06,202.220299,Housewares,9,17091
13481,Blanket,1499.0,Home Goods,2021-12-07,749.7076796,Housewares,2,2998
13482,Cushion,1499.0,Home Goods,2021-12-08,1150.442291,Housewares,11,16489
13483,History Book,1899.0,Books,2021-12-09,388.0149942,Reading Corner,11,20889
13484,Computer,1499.0,Electronics,2021-12-10,503.2019832,Tech Zone,7,10493
13485,Novel,1899.0,Books,2021-12-11,202.1685103,Reading Corner,1,1899
13486,Jeans,1499.0,Clothing,2021-12-12,1463.939167,Apparel Section,13,19487
13487,Dress,1899.0,Clothing,2021-12-13,972.3046902,Apparel Section,16,30384
13488,Cookbook,1899.0,Books,2021-12-14,1041.942271,Reading Corner,12,22788
13489,Cushion,1499.0,Home Goods,2021-12-15,1597.490444,Housewares,11,16489
13490,Dress,1499.0,Clothing,2021-12-16,1028.637189,Apparel Section,13,19487
13491,Blanket,1899.0,Home Goods,2021-12-17,228.5465405,Housewares,5,9495
13492,Jeans,1499.0,Clothing,2021-12-18,734.0580613,Apparel Section,3,4497
13493,Mirror,1499.0,Home Goods,2021-12-19,1169.414853,Housewares,18,26982
13494,Novel,1499.0,Books,2021-12-20,1337.533519,Reading Corner,7,10493
13495,Science Textbook,1499.0,Books,2021-12-21,548.1307566,Reading Corner,1,1499
13496,Novel,1899.0,Books,2021-12-22,1317.440542,Reading Corner,5,9495
13497,History Book,1499.0,Books,2021-12-23,827.3846077,Reading Corner,8,11992
13498,Blanket,1499.0,Home Goods,2021-12-24,1088.938766,Housewares,2,2998
13499,Mirror,1499.0,Home Goods,2021-12-25,98.79804881,Housewares,14,20986
13500,Novel,1499.0,Books,2021-12-26,1508.782934,Reading Corner,7,10493
13501,Cushion,1499.0,Home Goods,2021-12-27,305.0672158,Housewares,11,16489
13502,Computer,1499.0,Electronics,2021-12-28,1436.272944,Tech Zone,15,22485
13503,Mirror,1899.0,Home Goods,2021-12-29,1032.899148,Housewares,11,20889
13504,Smartphone,1499.0,Electronics,2021-12-30,1462.51972,Tech Zone,13,19487
13505,Cookbook,1499.0,Books,2021-12-31,396.0055041,Reading Corner,8,11992
13506,Blanket,1499.0,Home Goods,2021-01-01,500.6608074,Housewares,11,16489
13507,Science Textbook,1499.0,Books,2021-01-02,1563.699756,Reading Corner,8,11992
13508,History Book,1499.0,Books,2021-01-03,1319.580956,Reading Corner,5,7495
13509,Computer,1899.0,Electronics,2021-01-04,1467.972408,Tech Zone,17,32283
13510,Jeans,1499.0,Clothing,2021-01-05,1358.154807,Apparel Section,8,11992
13511,Headphones,1499.0,Electronics,2021-01-06,462.4021569,Tech Zone,5,7495
13512,Cushion,1499.0,Home Goods,2021-01-07,433.9069245,Housewares,4,5996
13513,Science Textbook,1499.0,Books,2021-01-08,1153.588438,Reading Corner,11,16489
13514,Smartphone,1899.0,Electronics,2021-01-09,651.9574022,Tech Zone,14,26586
13515,Cookbook,1499.0,Books,2021-01-10,126.967593,Reading Corner,8,11992
13516,T-shirt,1499.0,Clothing,2021-01-11,1392.007475,Apparel Section,1,1499
13517,Mirror,1899.0,Home Goods,2021-01-12,1045.469616,Housewares,8,15192
13518,Desk Lamp,1499.0,Home Goods,2021-01-13,113.1988077,Housewares,10,14990
13519,History Book,1499.0,Books,2021-01-14,221.7756257,Reading Corner,10,14990
13520,Mirror,1499.0,Home Goods,2021-01-15,627.4351626,Housewares,8,11992
13521,Blanket,1499.0,Home Goods,2021-01-16,1406.120753,Housewares,17,25483
13522,Dress,1499.0,Clothing,2021-01-17,193.2717641,Apparel Section,2,2998
13523,Cookbook,1499.0,Books,2021-01-18,1204.143426,Reading Corner,4,5996
13524,T-shirt,1499.0,Clothing,2021-01-19,1839.54427,Apparel Section,3,4497
13525,Novel,1499.0,Books,2021-01-20,104.2437943,Reading Corner,15,22485
13526,Smartphone,1499.0,Electronics,2021-01-21,1268.224392,Tech Zone,4,5996
13527,Science Textbook,1499.0,Books,2021-01-22,1026.412138,Reading Corner,13,19487
13528,Jeans,1899.0,Clothing,2021-01-23,1369.739676,Apparel Section,6,11394
13529,Science Textbook,1499.0,Books,2021-01-24,1645.330502,Reading Corner,5,7495
13530,Jeans,1499.0,Clothing,2021-01-25,87.13624507,Apparel Section,5,7495
13531,Computer,1499.0,Electronics,2021-01-26,1426.836907,Tech Zone,19,28481
13532,Cushion,1499.0,Home Goods,2021-01-27,1664.713111,Housewares,17,25483
13533,Novel,1499.0,Books,2021-01-28,1228.257255,Reading Corner,5,7495
13534,Desk Lamp,1499.0,Home Goods,2021-01-29,1304.957862,Housewares,13,19487
13535,Dress,1499.0,Clothing,2021-01-30,1297.392574,Apparel Section,10,14990
13536,History Book,1899.0,Books,2021-01-31,775.2449427,Reading Corner,16,30384
13537,Mirror,1499.0,Home Goods,2021-02-01,821.4257826,Housewares,12,17988
13538,Mirror,1499.0,Home Goods,2021-02-02,217.1801801,Housewares,8,11992
13539,Cookbook,1499.0,Books,2021-02-03,115.5198443,Reading Corner,7,10493
13540,T-shirt,1899.0,Clothing,2021-02-04,1027.390671,Apparel Section,17,32283
13541,Headphones,1499.0,Electronics,2021-02-05,1339.181456,Tech Zone,14,20986
13542,Jeans,1499.0,Clothing,2021-02-06,1306.786042,Apparel Section,12,17988
13543,History Book,1499.0,Books,2021-02-07,1105.173274,Reading Corner,12,17988
13544,Dress,1499.0,Clothing,2021-02-08,1100.276798,Apparel Section,19,28481
13545,Headphones,1499.0,Electronics,2021-02-09,531.0265549,Tech Zone,3,4497
13546,Blanket,1499.0,Home Goods,2021-02-10,91.15271041,Housewares,16,23984
13547,Mirror,899.0,Home Goods,2021-02-11,1536.62079,Housewares,19,17081
13548,Mirror,1499.0,Home Goods,2021-02-12,830.3843467,Housewares,10,14990
13549,Cushion,1899.0,Home Goods,2021-02-13,897.1097215,Housewares,15,28485
13550,Sweater,1899.0,Clothing,2021-02-14,1411.558421,Apparel Section,12,22788
13551,Blanket,1499.0,Home Goods,2021-02-15,788.017282,Housewares,4,5996
13552,Blanket,1499.0,Home Goods,2021-02-16,262.521363,Housewares,15,22485
13553,Cookbook,1499.0,Books,2021-02-17,618.3668204,Reading Corner,8,11992
13554,Sweater,1499.0,Clothing,2021-02-18,1243.997971,Apparel Section,13,19487
13555,Novel,1499.0,Books,2021-02-19,690.9122506,Reading Corner,3,4497
13556,Smartphone,1499.0,Electronics,2021-02-20,1057.48021,Tech Zone,8,11992
13557,Sweater,1499.0,Clothing,2021-02-21,106.1842358,Apparel Section,10,14990
13558,Mirror,899.0,Home Goods,2021-02-22,1488.332385,Housewares,14,12586
13559,Novel,1899.0,Books,2021-02-23,1353.203501,Reading Corner,13,24687
13560,Computer,1499.0,Electronics,2021-02-24,490.3022511,Tech Zone,4,5996
13561,Novel,1499.0,Books,2021-02-25,687.0155766,Reading Corner,16,23984
13562,Cushion,1499.0,Home Goods,2021-02-26,1434.481427,Housewares,3,4497
13563,Blanket,1499.0,Home Goods,2021-02-27,1596.294843,Housewares,10,14990
13564,Cushion,1899.0,Home Goods,2021-02-28,1090.30493,Housewares,10,18990
13565,Cushion,1499.0,Home Goods,2021-03-01,874.1097431,Housewares,14,20986
13566,Science Textbook,1899.0,Books,2021-03-02,847.0641049,Reading Corner,11,20889
13567,Jeans,1899.0,Clothing,2021-03-03,757.0373245,Apparel Section,17,32283
13568,Smartphone,1899.0,Electronics,2021-03-04,961.146303,Tech Zone,19,36081
13569,Blanket,1899.0,Home Goods,2021-03-05,106.5457765,Housewares,5,9495
13570,Computer,1899.0,Electronics,2021-03-06,331.0884136,Tech Zone,13,24687
13571,Jeans,1499.0,Clothing,2021-03-07,471.9944271,Apparel Section,12,17988
13572,Sweater,1899.0,Clothing,2021-03-08,674.0423136,Apparel Section,13,24687
13573,T-shirt,1499.0,Clothing,2021-03-09,386.1377412,Apparel Section,15,22485
13574,Camera,1499.0,Electronics,2021-03-10,239.4860605,Tech Zone,3,4497
13575,Science Textbook,1899.0,Books,2021-03-11,1424.121115,Reading Corner,2,3798
13576,Cookbook,699.0,Books,2021-03-12,294.0979944,Reading Corner,13,9087
13577,Blanket,1899.0,Home Goods,2021-03-13,529.7913205,Housewares,15,28485
